"brand","model","color","registration_date","year","price_in_euro","power_kw","power_ps","transmission_type","fuel_type","fuel_consumption_l_100km","mileage_in_km","offer_description","length_offer_description"
"alfa-romeo","Alfa Romeo Stelvio","white","2018-01-01","2018","2018.0","206","206","Automatic","Petrol","7.0","105919","Super 2.0 Q4 Turbo Leder/Navi/Kamera","36"
"alfa-romeo","Alfa Romeo Stelvio","white","2018-01-01","2018","2018.0","147","147","Automatic","Petrol","7.0","99895","Super Q4-200HP-Leder-Navi-Xenon-Pano-20-","40"
"alfa-romeo","Alfa Romeo Stelvio","white","2018-07-01","2018","2018.0","206","206","Automatic","Petrol","7.0","67600","Super Q4 2.0 Turbo 16V AT 8","27"
"alfa-romeo","Alfa Romeo Giulia","gold","2018-03-01","2018","2018.0","154","154","Automatic","Diesel","4.7","36000","2.2 Diesel AT8-Q4 Veloce","24"
"alfa-romeo","Alfa Romeo Stelvio","blue","2019-08-01","2019","2019.0","375","375","Automatic","Petrol","9.2","199000","Quadrifoglio V6 Aut./S-DACH/20Z/ACC/H&K","39"
"alfa-romeo","Alfa Romeo Giulietta","blue","2019-10-01","2019","2019.0","88","88","Manual","Petrol","7.4","49700","Super (ab 2016) (191)","21"
"alfa-romeo","Alfa Romeo Giulia","blue","2019-02-01","2019","2019.0","154","154","Automatic","Diesel","5.5","129357","Veloce Q4 Lusso","15"
"alfa-romeo","Alfa Romeo Stelvio","blue","2019-10-01","2019","2019.0","140","140","Automatic","Diesel","6.1","82239","B-Tech 2.2 Diesel 16V 140KW (190PS) AT8-Q4","42"
"alfa-romeo","Alfa Romeo Stelvio","blue","2019-05-01","2019","2019.0","375","375","Unknown","Petrol","9.8","7000","Quadrifoglio 2.9V6 510PS AT8-Q4","31"
"alfa-romeo","Alfa Romeo Stelvio","blue","2019-03-01","2019","2019.0","206","206","Automatic","Petrol","8.0","76500","Stelvio 2.0 Turbo 16V AT8-Q4 B-Tech","35"
"alfa-romeo","Alfa Romeo Stelvio","blue","2019-12-01","2019","2019.0","206","206","Automatic","Petrol","7.0","47100","Super Q4 2.0 280PS AT *NAVI,XENON*","34"
"alfa-romeo","Alfa Romeo Giulietta","blue","2019-03-01","2019","2019.0","88","88","Manual","Diesel","4.7","89000","1.6 JTDm 16V Sport","18"
"alfa-romeo","Alfa Romeo Giulietta","blue","2019-09-01","2019","2019.0","88","88","Manual","Petrol","7.4","33250","Super 1.4 TB 120PS Tiefer + Breiter Klima Xenon","47"
"alfa-romeo","Alfa Romeo Stelvio","blue","2019-12-01","2019","2019.0","118","118","Automatic","Diesel","5.4","57075","2.2 Super","9"
"alfa-romeo","Alfa Romeo Stelvio","blue","2019-12-01","2019","2019.0","140","140","Automatic","Diesel","4.7","50980","24 Mon. Garantie, Autom.Leder,ab 189€","37"
"alfa-romeo","Alfa Romeo Stelvio","blue","2019-01-01","2019","2019.0","140","140","Automatic","Diesel","5.4","52659","2.2 Diesel 16V AT8 Edizione","27"
"alfa-romeo","Alfa Romeo Stelvio","blue","2019-05-01","2019","2019.0","140","140","Automatic","Diesel","6.1","104407","2,2 Diesel Super Q4*Leder*Navi*Xenon","36"
"alfa-romeo","Alfa Romeo Stelvio","brown","2019-02-01","2019","2019.0","206","206","Automatic","Petrol","8.0","66340","Stelvio 2.0 Turbo 16V AT8-Q4 Lusso Pano, 20 Zoll,","49"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-03-01","2019","2019.0","147","147","Automatic","Petrol","8.0","33804","B-Tech Q4 Leder LM Allwetter Navi PDC SH","40"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-04-01","2019","2019.0","147","147","Automatic","Petrol","8.0","89000","Super Q4","8"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-05-01","2019","2019.0","140","140","Automatic","Diesel","5.9","65435","B-Tech Q4 #20Zoll #Schaltwippen","31"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-03-01","2019","2019.0","206","206","Automatic","Petrol","7.7","96700","2.0 t B-Tech Q4 280cv Pack veloce","33"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-02-01","2019","2019.0","206","206","Automatic","Petrol","7.0","79180","2.0 Q4 AHK Pano Navi LM18"" RFK+PDC","34"
"alfa-romeo","Alfa Romeo Giulietta","grey","2019-04-01","2019","2019.0","88","88","Manual","Petrol","7.2","75300","1.4 TB Super","12"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-02-01","2019","2019.0","154","154","Automatic","Diesel","6.1","100257","Lusso 2.2  Q4","13"
"alfa-romeo","Alfa Romeo Giulia","grey","2019-06-01","2019","2019.0","375","375","Automatic","Petrol","9.2","2990","2.9 V6 Bi-Turbo 375 kW AT8 NRing Edition","40"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-06-01","2019","2019.0","206","206","Automatic","Petrol","7.0","49000","Super Q4 ACC AUTOM. 4x4 NAVI LEDER XENON","40"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-05-01","2019","2019.0","154","154","Automatic","Diesel","6.1","58000","2.2 t Lusso Q4 210cv auto","25"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-06-01","2019","2019.0","140","140","Automatic","Diesel","6.1","68800","2.2 B-Tech Q4 | AHK","19"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-06-01","2019","2019.0","140","140","Automatic","Diesel","4.7","52150","Super Schiebedach Winter P., NP: 53.270","39"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-05-01","2019","2019.0","375","375","Automatic","Petrol","9.8","23000","Stelvio Quadrifoglio Q4","23"
"alfa-romeo","Alfa Romeo Giulia","grey","2019-11-01","2019","2019.0","147","147","Automatic","Petrol","5.9","67366","Super 2.0 #Pano #AHK","20"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-12-01","2019","2019.0","375","375","Automatic","Petrol","9.8","32769","Quadrifoglio Q4 2.9 V6 Bi-turbo NRING 10/108 +Alca","50"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-08-01","2019","2019.0","154","154","Automatic","Diesel","6.7","87665","2.2 JTDM B-Tech Xenon Navi Pano AHK H&K","39"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-05-01","2019","2019.0","375","375","Automatic","Petrol","11.5","83780","V6 2.9 Bi-Turbo AT8-Q4 Quadrifoglio XENON ACC HK-S","50"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-06-01","2019","2019.0","147","147","Automatic","Petrol","7.0","26501","2.0 Turbo Super Q4 + Xenon + Kamera + Navi","42"
"alfa-romeo","Alfa Romeo Giulia","grey","2019-11-01","2019","2019.0","147","147","Automatic","Petrol","7.1","29000","2.0 Turbo 16V AT8 Super","23"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-01-01","2019","2019.0","147","147","Automatic","Petrol","8.0","58000","2.0 Q4 B-Tech/Premium-Paket/Q-Desing/310ps","42"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-04-01","2019","2019.0","206","206","Automatic","Petrol","8.0","39800","Stelvio 2.0 Turbo 16V AT8-Q4 B-Tech","35"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-02-01","2019","2019.0","375","375","Automatic","Petrol","9.0","45500","Quadrifoglio AT8 Q4 2.9 V6 Bi-Turbo H&K","39"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-09-01","2019","2019.0","147","147","Automatic","Petrol","7.8","34280","MY19 Lusso 2.0 Turbo 16V 147kW (","32"
"alfa-romeo","Alfa Romeo Giulia","grey","2019-06-01","2019","2019.0","375","375","Automatic","Petrol","9.2","2845","Quadrifoglio NRing Edition  No.4 / 108","38"
"alfa-romeo","Alfa Romeo Giulia","grey","2019-03-01","2019","2019.0","206","206","Automatic","Petrol","7.7","47000","Giulia 2.0 Turbo 16V AT8-Q4 Veloce Ti","37"
"alfa-romeo","Alfa Romeo Stelvio","grey","2019-06-01","2019","2019.0","375","375","Automatic","Petrol","9.8","46000","Quadrifoglio Q4","15"
"alfa-romeo","Alfa Romeo Stelvio","green","2019-04-01","2019","2019.0","206","206","Automatic","Petrol","8.0","39075","2.0 Turbo Lusso Q4","18"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-08-01","2019","2019.0","140","140","Automatic","Diesel","5.5","64700","Super 2.2 Diesel 16V AT8-Q4","27"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-04-01","2019","2019.0","118","118","Automatic","Diesel","5.3","43000","Business 2WD 2.2 JTDM EU6d-T, Klimaautomatik, Rück","50"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-02-01","2019","2019.0","154","154","Automatic","Diesel","6.1","46000","Serie 0 MY19 Lusso 2.2 Diesel 16V 154kW","39"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-06-01","2019","2019.0","140","140","Automatic","Diesel","5.9","144000","2.2D 16V B-Tech Q4*SPORTPAKET*VOLLAUSST*","40"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-10-01","2019","2019.0","147","147","Automatic","Petrol","7.0","31500","Super Q4 Allrad, Navi, AHK, Gar.,Xenon","38"
"alfa-romeo","Alfa Romeo Giulia","red","2019-03-01","2019","2019.0","118","118","Automatic","Diesel","4.9","75100","2.2 JTDM Business Klima Xenon Leder","35"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-05-01","2019","2019.0","147","147","Automatic","Petrol","8.0","25866","Super Q4","8"
"alfa-romeo","Alfa Romeo Giulia","red","2019-09-01","2019","2019.0","147","147","Automatic","Petrol","5.9","11300","Super 2,0 200PS Klima","21"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-10-01","2019","2019.0","118","118","Automatic","Diesel","5.4","56900","2.2 JTDM Business EGSPD,8fach neu bereif","40"
"alfa-romeo","Alfa Romeo Giulia","red","2019-11-01","2019","2019.0","206","206","Automatic","Petrol","7.7","85000","2.0 Turbo 16V AT8-Q4 Veloce Ti","30"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-03-01","2019","2019.0","375","375","Automatic","Petrol","9.8","45499","Quadrifoglio Q4","15"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-02-01","2019","2019.0","154","154","Automatic","Diesel","5.6","51035","MY19 Super 2.2 Diesel 16V 154kW","31"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-07-01","2019","2019.0","206","206","Automatic","Petrol","8.0","41500","B-Tech Q4 Aut. KAMERA~LEDER~NAVI~","33"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-02-01","2019","2019.0","206","206","Automatic","Petrol","7.0","42759","Q4 2.0 Turbo AT8-Q4 Super *Kamera*DAB*SHZ*","42"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-05-01","2019","2019.0","375","375","Unknown","Petrol","9.0","120200","Quadrifoglio Alcantara, HiFi NP:98.400,-","40"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-06-01","2019","2019.0","147","147","Automatic","Petrol","8.0","82000","2.0 Turbo 16V AT8-Q4 B-Tech","27"
"alfa-romeo","Alfa Romeo Giulietta","red","2019-08-01","2019","2019.0","88","88","Manual","Petrol","7.4","26145","1.4 TB 16V KLIMA PDC Apple Carplay","34"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-05-01","2019","2019.0","140","140","Automatic","Diesel","6.1","55000","B-Tech Q4 (630)","15"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-09-01","2019","2019.0","118","118","Automatic","Diesel","5.3","93151","Business 2WD Carplay Blue HIFI 160PS!!","38"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-11-01","2019","2019.0","110","110","Automatic","Diesel","4.7","90000","2.2d Aut Super MEMO+KAM+H&K+NAVI+XEN+AHK","40"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-07-01","2019","2019.0","206","206","Automatic","Petrol","8.0","34990","Super 2.0 Turbo 16V 206kW (280PS) AT8-Q4","40"
"alfa-romeo","Alfa Romeo Stelvio","red","2019-09-01","2019","2019.0","154","154","Automatic","Diesel","6.1","93319","Lusso Q4 1.HAND+ACC+NAVI+KAM+PDC","32"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-10-01","2019","2019.0","154","154","Automatic","Diesel","6.1","45150","Super Q4 1.H+PANORA+R20+HARMAN&KAD+CARPL","40"
"alfa-romeo","Alfa Romeo Giulia","black","2019-04-01","2019","2019.0","147","147","Automatic","Petrol","7.1","51500","B-Tech 2.0 Turbo 147KW (200PS) AT8","34"
"alfa-romeo","Alfa Romeo Giulia","black","2019-06-01","2019","2019.0","147","147","Automatic","Petrol","7.1","55500","Super 2.0 Turbo","15"
"alfa-romeo","Alfa Romeo Giulia","black","2019-02-01","2019","2019.0","206","206","Automatic","Petrol","9.2","22950","GIULIA 280PS Q4 VELOCE NAVI TOP ZUSTAND UVM.","44"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-01-01","2019","2019.0","140","140","Automatic","Diesel","5.9","43000","2.2 Diesel 16V AT8 Q4 Lusso","27"
"alfa-romeo","Alfa Romeo Giulia","black","2019-04-01","2019","2019.0","375","375","Automatic","Petrol","8.5","35477","2.9 V6 Quadrifoglio+NAVI+BI-XENON+DAB","37"
"alfa-romeo","Alfa Romeo Giulietta","black","2019-12-01","2019","2019.0","88","88","Manual","Petrol","8.6","29000","1.4 TB 16V Super","16"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-07-01","2019","2019.0","206","206","Automatic","Petrol","7.0","34635","Super Sky 2.0 T Glasdach, el. Heckklappe","40"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-06-01","2019","2019.0","147","147","Automatic","Petrol","7.8","68100","2.0 Turbo 16V AT8-Q4 B-Tech AHK/1.Hd","36"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-10-01","2019","2019.0","154","154","Automatic","Diesel","6.1","45150","Super Q4 1.H+PANORA+R20+HARMAN&KAD+CARPL","40"
"alfa-romeo","Alfa Romeo Giulietta","black","2019-09-01","2019","2019.0","88","88","Manual","Petrol","7.4","47489","Sport KLIMA NAVI ALU","20"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-03-01","2019","2019.0","154","154","Automatic","Diesel","5.7","142786","2,2 D 4WD Aut Navi Leder Xenon AHK Kame","39"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-07-01","2019","2019.0","118","118","Automatic","Diesel","5.2","117300","2.2 D Super AT8 - ASSISTS - 8 x ALU -","37"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-08-01","2019","2019.0","375","375","Automatic","Petrol","9.8","8000","Quadrifoglio Q4 (630)","21"
"alfa-romeo","Alfa Romeo Giulia","black","2019-03-01","2019","2019.0","147","147","Automatic","Petrol","6.3","30700","2.0 Turbo 16V 147kW AT8 Super","29"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-07-01","2019","2019.0","118","118","Automatic","Diesel","5.4","110000","2.2 Diesel 16V/19 Zoll Boretti/MWST!","36"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-09-01","2019","2019.0","140","140","Automatic","Diesel","4.7","115300","2.2 JTDM Super Keyless-Entry Navigation Klima","45"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-04-01","2019","2019.0","206","206","Automatic","Petrol","8.0","26000","2.0 Turbo 16V AT8-Q4 B-Tech full opt","36"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-04-01","2019","2019.0","147","147","Automatic","Petrol","7.0","24043","Super 2.0 16V Turbo","19"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-03-01","2019","2019.0","375","375","Automatic","Petrol","9.0","51336","Quadrifoglio Q4","15"
"alfa-romeo","Alfa Romeo Giulia","black","2019-11-01","2019","2019.0","148","148","Automatic","Petrol","6.8","35200","2.0 Turbo AT8 Super 3D-NAV DAB CarPlay","38"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-09-01","2019","2019.0","154","154","Automatic","Diesel","5.9","60000","2.2 Diesel 16V AT8 Q4 B-Tech black edition","42"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-09-01","2019","2019.0","154","154","Automatic","Diesel","5.9","111069","Super Q4","8"
"alfa-romeo","Alfa Romeo Giulietta","black","2019-01-01","2019","2019.0","88","88","Manual","Petrol","7.4","40000","Sport 1.4 NAVI/KLIMA/SHZ/TEMP","29"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-10-01","2019","2019.0","140","140","Automatic","Diesel","4.7","59560","Super 2WD *Winter-/Assistenz-/Komfortpaket/DAB*","47"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-04-01","2019","2019.0","147","147","Automatic","Petrol","10.1","75250","2.0 Turbo 16V AT8-Q4 Lusso *Navi*Kamera*LDW*","44"
"alfa-romeo","Alfa Romeo Stelvio","black","2019-04-01","2019","2019.0","206","206","Automatic","Petrol","7.0","19000","Super 2.0 Turbo 280 Automatik 8-Gang Q4","39"
"alfa-romeo","Alfa Romeo Giulia","silver","2019-03-01","2019","2019.0","140","140","Automatic","Diesel","5.5","84854","Super 2.2 Diesel   Panoramadach","31"
"alfa-romeo","Alfa Romeo Giulietta","white","2019-09-01","2019","2019.0","88","88","Automatic","Diesel","4.9","65000","Automatik Navi DAB Bi-Xenon","27"
"alfa-romeo","Alfa Romeo Stelvio","white","2019-10-01","2019","2019.0","118","118","Automatic","Diesel","5.4","59800","Business 2WD","12"
"alfa-romeo","Alfa Romeo Giulietta","white","2019-08-01","2019","2019.0","88","88","Manual","Petrol","7.2","66772","1.4 TB 16V  Super Leder Nav Tmat Alu17 EU6d-T","45"
"alfa-romeo","Alfa Romeo Stelvio","white","2019-11-01","2019","2019.0","154","154","Automatic","Diesel","5.9","64990","2.2 Diesel 16V 154kW Lusso AT8-Q4","33"
"alfa-romeo","Alfa Romeo Stelvio","white","2019-04-01","2019","2019.0","206","206","Automatic","Petrol","8.0","59746","Super Q4*WinterPaket*AHK*Leder","30"
"alfa-romeo","Alfa Romeo Stelvio","white","2019-10-01","2019","2019.0","154","154","Automatic","Diesel","5.9","25100","2.2 Q4 ACC USB Navi DAB+ Bi-Xenon Panorama","42"
"alfa-romeo","Alfa Romeo Stelvio","white","2019-05-01","2019","2019.0","154","154","Automatic","Diesel","5.9","94282","2.2 Diesel 209PS AT8 Q4 ACC/XENON/NAV/KAMER - MwSt","50"
"alfa-romeo","Alfa Romeo Stelvio","white","2019-04-01","2019","2019.0","154","154","Automatic","Diesel","4.8","56748","Super Q4 / CAM / Leder / Bi-Xenon / ACC","39"
"alfa-romeo","Alfa Romeo Giulia","white","2019-07-01","2019","2019.0","147","147","Automatic","Petrol","7.1","55300","Super Winter Paket","18"
"alfa-romeo","Alfa Romeo Stelvio","white","2019-11-01","2019","2019.0","154","154","Automatic","Diesel","5.9","67795","B-Tech Q4","9"
"alfa-romeo","Alfa Romeo Stelvio","white","2019-01-01","2019","2019.0","140","140","Automatic","Diesel","5.9","117913","2.2 JTDM Super Q4 Navi|Cam|LED|Sitzhzg","38"
"alfa-romeo","Alfa Romeo Stelvio","white","2019-10-01","2019","2019.0","206","206","Automatic","Petrol","7.0","70407","Super Q4 Klima Rückfahrkamera Sitzheizung","41"
"alfa-romeo","Alfa Romeo Stelvio","white","2019-01-01","2019","2019.0","375","375","Automatic","Petrol","9.0","60230","QV 2.9 V6 BITURBO HARMAN NAV SCHIEBEDACH","40"
"alfa-romeo","Alfa Romeo Giulia","white","2019-08-01","2019","2019.0","147","147","Automatic","Petrol","7.1","47000","2.0 Turbo Klima Rückfahrkamera Sitzheizung","42"
"alfa-romeo","Alfa Romeo Stelvio","white","2019-12-01","2019","2019.0","154","154","Automatic","Diesel","5.9","87000","B-Tech Q4 Klima Xenon Rückfahrkamera Kurvenlicht","48"
"alfa-romeo","Alfa Romeo Stelvio","white","2019-04-01","2019","2019.0","140","140","Automatic","Diesel","6.1","56150","B-Tech Q4 ACC/NAV/Schiebedach/Assistenz-Paket/NSW","49"
"alfa-romeo","Alfa Romeo Stelvio","white","2019-03-01","2019","2019.0","140","140","Automatic","Diesel","6.1","79910","B-Tech Q4, Veloce,ACC,Pano,Sound,AHK","36"
"alfa-romeo","Alfa Romeo Stelvio","white","2019-06-01","2019","2019.0","147","147","Automatic","Petrol","7.0","41051","Super Q4 200PS NAVI XENON DAB","29"
"alfa-romeo","Alfa Romeo Giulia","blue","2020-09-01","2020","2020.0","147","147","Automatic","Petrol","5.1","15000","2.0 Turbo 16V EU6d-T Keyless Rückfahrkam. Panorama","50"
"alfa-romeo","Alfa Romeo Stelvio","blue","2020-04-01","2020","2020.0","147","147","Automatic","Petrol","7.0","29693","Super Q4 2.0 Turbo #NAVI#KLIMA#XENON#SHZ","40"
"alfa-romeo","Alfa Romeo Giulia","blue","2020-12-01","2020","2020.0","154","154","Automatic","Diesel","5.2","26519","Veloce Q4 Allrad Automatik Komplettausstattung","46"
"alfa-romeo","Alfa Romeo Stelvio","blue","2020-06-01","2020","2020.0","206","206","Automatic","Petrol","7.4","40458","Super 2.0 280PS//NAVI//Asisstenz-Paket","38"
"alfa-romeo","Alfa Romeo Giulia","blue","2020-05-01","2020","2020.0","206","206","Automatic","Petrol","7.7","15000","Veloce 2,0 Turbo 16V Q4 - MJ20 - AT8","36"
"alfa-romeo","Alfa Romeo Giulia","blue","2020-10-01","2020","2020.0","206","206","Automatic","Petrol","7.0","45000","Giulia 2.0 Turbo 16V AT8-Q4 Veloce","34"
"alfa-romeo","Alfa Romeo Stelvio","blue","2020-02-01","2020","2020.0","206","206","Automatic","Petrol","7.0","36900","2.0 Turbo 16V Veloce Q4 +Navi/e-Sitze/ACC/Panorama","50"
"alfa-romeo","Alfa Romeo Stelvio","blue","2020-11-01","2020","2020.0","140","140","Automatic","Diesel","5.6","121800","2.2 D Super AT8-Q4 - ASSISTS - 8 x ALU","38"
"alfa-romeo","Alfa Romeo Stelvio","blue","2020-08-01","2020","2020.0","154","154","Automatic","Diesel","5.5","34990","2.2 Diesel 16V AT8 Q4 Veloce MY 20","34"
"alfa-romeo","Alfa Romeo Stelvio","blue","2020-08-01","2020","2020.0","206","206","Automatic","Petrol","7.1","8500","Veloce Q4","9"
"alfa-romeo","Alfa Romeo Stelvio","blue","2020-06-01","2020","2020.0","206","206","Automatic","Petrol","6.9","49700","2.0 Turbo Q4 Veloce","19"
"alfa-romeo","Alfa Romeo Stelvio","blue","2020-05-01","2020","2020.0","140","140","Automatic","Diesel","5.7","73900","Sprint 2.2 Diesel AT8 Q4","24"
"alfa-romeo","Alfa Romeo Stelvio","blue","2020-07-01","2020","2020.0","140","140","Automatic","Diesel","5.7","49875","Super Q4+TOP+","13"
"alfa-romeo","Alfa Romeo Giulietta","grey","2020-12-01","2020","2020.0","125","125","Automatic","Diesel","5.5","52251","Lusso Ti 2.0 JTDM 16V Xenon Leder Navi","38"
"alfa-romeo","Alfa Romeo Stelvio","grey","2020-05-01","2020","2020.0","147","147","Automatic","Petrol","7.0","21300","2.0Turbo Q4 Super !!! PRE-SALE PREIS !!!","40"
"alfa-romeo","Alfa Romeo Stelvio","grey","2020-10-01","2020","2020.0","147","147","Automatic","Petrol","7.1","42850","2.0 Turbo Super Q4 ACC+AHK+BI-Xenon+Navi+Kamera...","50"
"alfa-romeo","Alfa Romeo Stelvio","grey","2020-05-01","2020","2020.0","147","147","Automatic","Petrol","7.0","21300","2.0Turbo Q4 Super !!! PRE-SALE PREIS !!!","40"
"alfa-romeo","Alfa Romeo Stelvio","grey","2020-02-01","2020","2020.0","375","375","Automatic","Petrol","10.0","36150","Quadrifoglio V6 Bi-Turbo 2.9T 375KW (510PS) AT8-Q4","50"
"alfa-romeo","Alfa Romeo Stelvio","grey","2020-07-01","2020","2020.0","206","206","Automatic","Petrol","8.0","7580","2.0 Turbo 4WD Leder Kamera Panorama Aut Led","43"
"alfa-romeo","Alfa Romeo Stelvio","grey","2020-06-01","2020","2020.0","147","147","Automatic","Petrol","8.0","26600","Stelvio 2.0 Turbo 16V AT8-Q4 *AHK / 20"" / Leder*","48"
"alfa-romeo","Alfa Romeo Stelvio","grey","2020-07-01","2020","2020.0","147","147","Automatic","Petrol","7.0","42617","MY19 Super 2.0 Turbo Navi Klima Pano PDC","40"
"alfa-romeo","Alfa Romeo Stelvio","grey","2020-09-01","2020","2020.0","206","206","Automatic","Petrol","7.2","58000","2.0 Turbo Lusso Ti Pano Apple Leder 20""","39"
"alfa-romeo","Alfa Romeo Stelvio","grey","2020-02-01","2020","2020.0","206","206","Automatic","Petrol","7.0","45400","MY20 VELOCE 2.0 Turbo 16V 206kW","31"
"alfa-romeo","Alfa Romeo Stelvio","grey","2020-04-01","2020","2020.0","206","206","Automatic","Petrol","7.1","57599","Lusso Ti Q4 280PS","17"
"alfa-romeo","Alfa Romeo Giulia","grey","2020-10-01","2020","2020.0","100","100","Automatic","Diesel","5.0","11500","2.2 Diesel 16V ATX Super,Navi,PDC,Xenon","39"
"alfa-romeo","Alfa Romeo Stelvio","grey","2020-10-01","2020","2020.0","147","147","Automatic","Petrol","7.1","42850","2.0 Turbo Super Q4 ACC+AHK+BI-Xenon+Navi+Kamera...","50"
"alfa-romeo","Alfa Romeo Stelvio","green","2020-12-01","2020","2020.0","154","154","Automatic","Diesel","5.8","25000","Veloce 2.2 16V AWD Diesel","25"
"alfa-romeo","Alfa Romeo Giulietta","green","2020-03-01","2020","2020.0","125","125","Automatic","Diesel","5.2","62403","Lusso Ti 2.0 JTDM 16V Xenon Navi Leder","38"
"alfa-romeo","Alfa Romeo Stelvio","red","2020-06-01","2020","2020.0","147","147","Automatic","Petrol","7.1","58457","Super Q4  Assistenzpaket, Panoramadach, Winter","46"
"alfa-romeo","Alfa Romeo Stelvio","red","2020-06-01","2020","2020.0","206","206","Automatic","Petrol","6.9","23900","2.0 Turbo 16V AT8-Q4 Veloce 280PS","33"
"alfa-romeo","Alfa Romeo Stelvio","red","2020-03-01","2020","2020.0","118","118","Automatic","Diesel","5.4","38000","2.2d Aut. Busin NAVI+KAMERA+MEMO+ACC+AHK","40"
"alfa-romeo","Alfa Romeo Stelvio","red","2020-12-01","2020","2020.0","375","375","Unknown","Petrol","9.8","22500","Quadrifoglio V6 510PS AT8-Q4 MY20","33"
"alfa-romeo","Alfa Romeo Stelvio","red","2020-11-01","2020","2020.0","375","375","Automatic","Petrol","9.2","18750","Quadrifoglio V6 Aut./S-DACH/20Z/ACC/H&K","39"
"alfa-romeo","Alfa Romeo Stelvio","red","2020-04-01","2020","2020.0","375","375","Automatic","Petrol","9.8","14177","Quadrifoglio Q4","15"
"alfa-romeo","Alfa Romeo Giulia","red","2020-05-01","2020","2020.0","206","206","Automatic","Petrol","7.0","24000","2.0 Turbo 16V AT8-Q4 Veloce","27"
"alfa-romeo","Alfa Romeo Stelvio","red","2020-10-01","2020","2020.0","147","147","Automatic","Petrol","9.2","15500","MY20 SUPER 2.0 Turbo 16V 147kW A","32"
"alfa-romeo","Alfa Romeo Giulia","red","2020-10-01","2020","2020.0","147","147","Automatic","Petrol","6.4","43899","2.0T AT8 Super Kamera Leder AppleCarplay","40"
"alfa-romeo","Alfa Romeo Stelvio","red","2020-10-01","2020","2020.0","147","147","Automatic","Petrol","7.0","48999","Business Q4 2.0 Turbo dyn. Xenon Leder","38"
"alfa-romeo","Alfa Romeo Giulia","red","2020-11-01","2020","2020.0","140","140","Automatic","Diesel","6.4","73000","Business NAVI/TOTWINKEL/XENON/18''/KAMERA","41"
"alfa-romeo","Alfa Romeo Stelvio","red","2020-01-01","2020","2020.0","154","154","Automatic","Diesel","5.9","88108","B-Tech Q4 Klima Xenon Leder Rückfahrkamera","42"
"alfa-romeo","Alfa Romeo Stelvio","red","2020-09-01","2020","2020.0","140","140","Automatic","Diesel","5.5","61670","2.2 Diesel 140kW Q4 Facelift  Apple AHK","39"
